param_name,param_value,n_groups,f1_0,precision_0,recall_0,f1_1,precision_1,recall_1,f1_2,precision_2,recall_2,seed,runtime
beam_width,160.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,30,1.207176923751831
beam_width,160.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,30,0.950592041015625
alpha,0.1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.3726682662963867
alpha,0.1,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31,0.3836970329284668
alpha,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31,0.3766965866088867
alpha,0.3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.3501245975494385
alpha,0.3,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31,0.376476526260376
alpha,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31,0.359081506729126
alpha,0.5,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.3228974342346191
alpha,0.5,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31,0.3777415752410888
alpha,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31,0.3597400188446045
alpha,0.75,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.3253264427185058
alpha,0.75,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31,0.3797986507415771
alpha,0.75,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31,0.3663723468780517
alpha,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.3387951850891113
alpha,1.0,2,0.3916486681065515,0.32037691401649,0.5037037037037037,1.0,1.0,1.0,0.0,0.0,0.0,31,0.4067153930664062
alpha,1.0,3,0.0,0.0,0.0,0.4688612099644129,0.3062173155142359,1.0,1.0,1.0,1.0,31,0.3714892864227295
beam_width,20.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.168503999710083
beam_width,20.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31,0.1744642257690429
beam_width,20.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31,0.1729593276977539
beam_width,40.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.3228578567504883
beam_width,40.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31,0.3775985240936279
beam_width,40.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31,0.3610920906066894
beam_width,80.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.5919628143310547
beam_width,80.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31,0.6987597942352295
beam_width,80.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31,0.6613466739654541
beam_width,160.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,1.244727611541748
beam_width,160.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31,1.421809196472168
beam_width,160.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,31,1.346027135848999
alpha,0.1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.3677608966827392
alpha,0.1,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32,0.3635010719299316
alpha,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32,0.329493761062622
alpha,0.3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.3536467552185058
alpha,0.3,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32,0.3784840106964111
alpha,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32,0.3297159671783447
alpha,0.5,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.3429286479949951
alpha,0.5,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32,0.3723948001861572
alpha,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32,0.3295512199401855
alpha,0.75,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.3137946128845215
alpha,0.75,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32,0.3639199733734131
alpha,0.75,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32,0.3032386302947998
alpha,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.2869112491607666
alpha,1.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32,0.3447761535644531
alpha,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32,0.2880105972290039
beam_width,20.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.1696217060089111
beam_width,20.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32,0.1750917434692382
beam_width,20.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32,0.166727066040039
beam_width,40.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.3455288410186767
beam_width,40.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32,0.3749699592590332
beam_width,40.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32,0.3296506404876709
beam_width,80.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.6098067760467529
beam_width,80.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32,0.7066662311553955
beam_width,80.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32,0.5948154926300049
beam_width,160.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1.23646879196167
beam_width,160.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32,1.3965239524841309
beam_width,160.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,32,1.193758249282837
alpha,0.1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.3522505760192871
alpha,0.1,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33,0.3586456775665283
alpha,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33,0.3292915821075439
alpha,0.3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.3406479358673095
alpha,0.3,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33,0.3625495433807373
alpha,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33,0.3223128318786621
alpha,0.5,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.3387959003448486
alpha,0.5,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33,0.3703293800354004
alpha,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33,0.3188822269439697
alpha,0.75,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.3167881965637207
alpha,0.75,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33,0.3617863655090332
alpha,0.75,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33,0.2977108955383301
alpha,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.2885172367095947
alpha,1.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33,0.3426134586334228
alpha,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33,0.2805817127227783
beam_width,20.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.1662673950195312
beam_width,20.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33,0.1848580837249755
beam_width,20.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33,0.1605997085571289
beam_width,40.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.3385510444641113
beam_width,40.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33,0.3680377006530761
beam_width,40.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33,0.3202323913574219
beam_width,80.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0.5935158729553223
beam_width,80.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33,0.659581184387207
beam_width,80.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33,0.5638861656188965
beam_width,160.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33,1.2132813930511477
beam_width,160.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,33,1.3774209022521973
beam_width,160.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,33,1.1084952354431152
alpha,0.1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.3759207725524902
alpha,0.1,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,34,0.36244797706604
alpha,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34,0.3554630279541015
alpha,0.3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.3671059608459472
alpha,0.3,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,34,0.3656089305877685
alpha,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34,0.3543622493743896
alpha,0.5,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.3616750240325928
alpha,0.5,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,34,0.3725767135620117
alpha,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34,0.317272424697876
alpha,0.75,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.3588094711303711
alpha,0.75,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,34,0.3772273063659668
alpha,0.75,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34,0.327939510345459
alpha,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.3532459735870361
alpha,1.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,34,0.3779923915863037
alpha,1.0,3,0.0,0.0,0.0,0.4400656814449918,0.2947214076246334,0.8682505399568035,1.0,1.0,1.0,34,0.3404920101165771
beam_width,20.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.1718647480010986
beam_width,20.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,34,0.1755847930908203
beam_width,20.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34,0.1560986042022705
beam_width,40.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.359591007232666
beam_width,40.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,34,0.3670384883880615
beam_width,40.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34,0.3184220790863037
beam_width,80.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.6958308219909668
beam_width,80.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,34,0.6961495876312256
beam_width,80.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34,0.5822963714599609
beam_width,160.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34,1.3965582847595217
beam_width,160.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,34,1.4201886653900146
beam_width,160.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,34,1.2292063236236572
alpha,0.1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.3336496353149414
alpha,0.1,2,0.0398912058023572,0.044,0.0364842454394693,1.0,1.0,1.0,0.0,0.0,0.0,35,0.3623647689819336
alpha,0.1,3,0.0,0.0,0.0,0.0766773162939297,0.082004555808656,0.072,1.0,1.0,1.0,35,0.3420002460479736
alpha,0.3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.3257827758789062
alpha,0.3,2,0.0398912058023572,0.044,0.0364842454394693,1.0,1.0,1.0,0.0,0.0,0.0,35,0.3699469566345215
alpha,0.3,3,0.0,0.0,0.0,0.0766773162939297,0.082004555808656,0.072,1.0,1.0,1.0,35,0.3437960147857666
alpha,0.5,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.315993070602417
alpha,0.5,2,0.0398912058023572,0.044,0.0364842454394693,1.0,1.0,1.0,0.0,0.0,0.0,35,0.3744394779205322
alpha,0.5,3,0.0,0.0,0.0,0.0766773162939297,0.082004555808656,0.072,1.0,1.0,1.0,35,0.3483247756958008
alpha,0.75,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.2977461814880371
alpha,0.75,2,0.0398912058023572,0.044,0.0364842454394693,1.0,1.0,1.0,0.0,0.0,0.0,35,0.3671836853027344
alpha,0.75,3,0.0,0.0,0.0,0.0766773162939297,0.082004555808656,0.072,1.0,1.0,1.0,35,0.3465776443481445
alpha,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.2938332557678222
alpha,1.0,2,0.0398912058023572,0.044,0.0364842454394693,1.0,1.0,1.0,0.0,0.0,0.0,35,0.3728432655334472
alpha,1.0,3,0.0,0.0,0.0,0.0766773162939297,0.082004555808656,0.072,1.0,1.0,1.0,35,0.3336067199707031
beam_width,20.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.1669702529907226
beam_width,20.0,2,0.0398912058023572,0.044,0.0364842454394693,1.0,1.0,1.0,0.0,0.0,0.0,35,0.1716737747192382
beam_width,20.0,3,0.0,0.0,0.0,0.0766773162939297,0.082004555808656,0.072,1.0,1.0,1.0,35,0.176126480102539
beam_width,40.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.3158302307128906
beam_width,40.0,2,0.0398912058023572,0.044,0.0364842454394693,1.0,1.0,1.0,0.0,0.0,0.0,35,0.3686916828155517
beam_width,40.0,3,0.0,0.0,0.0,0.0766773162939297,0.082004555808656,0.072,1.0,1.0,1.0,35,0.3470475673675537
beam_width,80.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,0.5773298740386963
beam_width,80.0,2,0.0398912058023572,0.044,0.0364842454394693,1.0,1.0,1.0,0.0,0.0,0.0,35,0.6877400875091553
beam_width,80.0,3,0.0,0.0,0.0,0.0766773162939297,0.082004555808656,0.072,1.0,1.0,1.0,35,0.6331925392150879
beam_width,160.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35,1.174245834350586
beam_width,160.0,2,0.0398912058023572,0.044,0.0364842454394693,1.0,1.0,1.0,0.0,0.0,0.0,35,1.3892500400543213
beam_width,160.0,3,0.0,0.0,0.0,0.0766773162939297,0.082004555808656,0.072,1.0,1.0,1.0,35,1.315399169921875
alpha,0.1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.3856010437011719
alpha,0.1,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36,0.3288412094116211
alpha,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36,0.3730289936065674
alpha,0.3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.3783249855041504
alpha,0.3,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36,0.334444522857666
alpha,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36,0.3775527477264404
alpha,0.5,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.38002610206604
alpha,0.5,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36,0.3415369987487793
alpha,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36,0.3782787322998047
alpha,0.75,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.3795194625854492
alpha,0.75,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36,0.349414587020874
alpha,0.75,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36,0.3783540725708008
alpha,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.3526320457458496
alpha,1.0,2,0.373,0.2488325550366911,0.7445109780439122,0.6697247706422019,0.503448275862069,1.0,0.0,0.0,0.0,36,0.3813490867614746
alpha,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36,0.3622541427612304
beam_width,20.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.1795787811279297
beam_width,20.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36,0.1633563041687011
beam_width,20.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36,0.1782290935516357
beam_width,40.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.3790855407714844
beam_width,40.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36,0.3378529548645019
beam_width,40.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36,0.3804855346679687
beam_width,80.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.7142674922943115
beam_width,80.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36,0.6702816486358643
beam_width,80.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36,0.7138867378234863
beam_width,160.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1.4299046993255615
beam_width,160.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36,1.4975333213806152
beam_width,160.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,36,1.4117801189422607
alpha,0.1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.3841109275817871
alpha,0.1,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,37,0.3288850784301758
alpha,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37,0.3740148544311523
alpha,0.3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.3838083744049072
alpha,0.3,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,37,0.3386735916137695
alpha,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37,0.378563642501831
alpha,0.5,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.3857560157775879
alpha,0.5,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,37,0.3437662124633789
alpha,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37,0.3827040195465088
alpha,0.75,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.3847839832305908
alpha,0.75,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,37,0.3547813892364502
alpha,0.75,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37,0.3822035789489746
alpha,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.3607966899871826
alpha,1.0,2,0.3206871868289191,0.2574712643678161,0.4250474383301708,0.6635944700460829,0.496551724137931,1.0,0.0,0.0,0.0,37,0.4083468914031982
alpha,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37,0.3614273071289062
beam_width,20.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.1760284900665283
beam_width,20.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,37,0.1693530082702636
beam_width,20.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37,0.1767053604125976
beam_width,40.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.3842723369598388
beam_width,40.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,37,0.3432245254516601
beam_width,40.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37,0.3812427520751953
beam_width,80.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.7078597545623779
beam_width,80.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,37,0.6767120361328125
beam_width,80.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37,0.7194516658782959
beam_width,160.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37,1.4397799968719482
beam_width,160.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,37,1.5177054405212402
beam_width,160.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,37,1.429027795791626
alpha,0.1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.3359565734863281
alpha,0.1,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38,0.3253159523010254
alpha,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38,0.3421556949615478
alpha,0.3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.3442652225494385
alpha,0.3,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38,0.3282444477081299
alpha,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38,0.3380908966064453
alpha,0.5,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.3475668430328369
alpha,0.5,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38,0.3293678760528564
alpha,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38,0.3437042236328125
alpha,0.75,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.332526683807373
alpha,0.75,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38,0.3093354701995849
alpha,0.75,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38,0.3245930671691894
alpha,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.3095757961273193
alpha,1.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38,0.2876644134521484
alpha,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38,0.311784029006958
beam_width,20.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.166001558303833
beam_width,20.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38,0.1645445823669433
beam_width,20.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38,0.1684792041778564
beam_width,40.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.3480346202850342
beam_width,40.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38,0.3160576820373535
beam_width,40.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38,0.3401825428009033
beam_width,80.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.6233348846435547
beam_width,80.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38,0.5925459861755371
beam_width,80.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38,0.6111626625061035
beam_width,160.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1.2308390140533447
beam_width,160.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,38,1.1523897647857666
beam_width,160.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,38,1.233323097229004
alpha,0.1,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.3495819568634033
alpha,0.1,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39,0.3254902362823486
alpha,0.1,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,39,0.34755539894104
alpha,0.3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.3343555927276611
alpha,0.3,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39,0.3261325359344482
alpha,0.3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,39,0.3880758285522461
alpha,0.5,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.3601274490356445
alpha,0.5,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39,0.3430674076080322
alpha,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,39,0.3778314590454101
alpha,0.75,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.3345611095428467
alpha,0.75,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39,0.3336210250854492
alpha,0.75,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,39,0.308696985244751
alpha,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.3052408695220947
alpha,1.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39,0.3137621879577636
alpha,1.0,3,0.1832512315270935,0.1416603198781416,0.2594142259414226,0.5370473537604457,0.3670982482863671,1.0,0.5338345864661654,0.3717277486910995,0.9466666666666668,39,0.302412748336792
beam_width,20.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.1813070774078369
beam_width,20.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39,0.1764366626739502
beam_width,20.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,39,0.1805753707885742
beam_width,40.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39,0.358133316040039
beam_width,40.0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,39,0.3308291435241699
